id;created_at;text;retweet_count;favorite_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222489272214790144;2020-01-29 11:58:49;Vamos fazer justiça com esse homem. Ele ficou 15 anos no Exército e 28 anos dentro da Câmara. Candidatou-se,acreditando somente em Deus e no povo. Quase foi assassinado,mas retomou a missão de mudar o Brasil.;1770;10828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222489270662897664;2020-01-29 11:58:49;Hoje você conhece,e se orgulha,dos Ministros Guedes,Tarcísio,Moro,Tereza Cristina,Damares,Pontes,etc. Sem Jair Bolsonaro,certamente,essas pessoas não estariam no Governo.Em 2019,não houve notícias de um só ato de corrupção nos ministérios.;1875;9415,,,,,,,,,,,,,,,,,,,
1222489269157101568;2020-01-29 11:58:49;E a indicação dos ministros? Você se lembra que cada partido político indicava seus ministros para o Governo? Era um verdadeiro “festival da corrupção”.Pois é,quem mudou tudo isso também foi o Presidente Jair Bolsonaro.;1597;8553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1222489267567517696;2020-01-29 11:58:48;""O mesmo acontecia com bancos oficiais BB",CEF,BNDES ... e seus diretores,"indicados por políticos. Você se lembra dos """"empréstimos"""" bilionários do BNDES para ditaduras amigas do PT?Com Bolsonaro “a festa” acabou. Em 2019","não houve qualquer denúncia de corrupção nesses bancos."";1530;8397",,,,,,,,,,,,,,,,,,,,,,,,,,
1222489266086989824;2020-01-29 11:58:48;No passado,os presidentes de estatais,como p. ex. a Petrobrás,eram indicados pelo critério político. Bilhões eram desviados,roubados. Olhem o PETROLÃO.Jair Bolsonaro mudou isso,como prometeu. Hoje,os presidentes dessas empresas são indicados por critérios técnicos.;1639;8697,,,,,,,,,,,,,,,,,,,,,,,,
1222489264476344320;2020-01-29 11:58:48;COMBATE À CORRUPÇÃO - Missão difícil e corajosa. Por General Augusto Heleno. Quem implementou o maior plano de combate à corrupção da Historia do Brasil? E,dessa forma,também ajudou a diminuir a violência? E aí,pensou em um nome? É fácil concluir.;5404;31587,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222358734053224448;2020-01-29 03:20:07;@Panic_RL - Parabéns! 👍;89;4167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222358237615394816;2020-01-29 03:18:08;- 👍;1985;27646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222358083898368000;2020-01-29 03:17:32;@PATRlOTAS - 👍!;62;1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222357602492932097;2020-01-29 03:15:37;@AlbuquerqueDavy - 👍;53;1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222357308505718784;2020-01-29 03:14:27;@rafadeolivei - Um abraço! 👍;29;1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222356768652742658;2020-01-29 03:12:18;- Obrigado pela confiança! 👍🇧🇷- Boa noite a todos!;3461;49032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222171293321191428;2020-01-28 14:55:17;- Coletiva no Alvorada (28/01/2020): retorno ao Brasil,frutos da missão na Índia,enchentes,Secretaria de Cultura e outros pontos. https://t.co/xMHt6zzLaI;2429;15297,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222123827137781761;2020-01-28 11:46:41;- Em voo de cruzeiro: quem pilota melhor,ELA ou ELE? Laura responde. Kkk- Ps: À partir das 11h estarei na Presidência da República. https://t.co/MehSGe17Iq;4716;45693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221895996856315905;2020-01-27 20:41:22;- Taj Mahal.- Índia,missão cumprida.- De retorno ao nosso Brasil. 🇮🇳🛫🇧🇷 https://t.co/7TWhSQecQS;5747;68617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221766928265621509;2020-01-27 12:08:29;- Assim honramos a memória das vítimas do holocausto e contribuímos para a esperança da paz.;2156;19078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221766926801784832;2020-01-27 12:08:29;- Dia Internacional de Memória do Holocausto (75 anos da libertação de Auschwitz)- Brasil constrói amizade sem precedentes com Israel e com o povo judeu.- Trabalhamos para combater o anti-semitismo que,muitas vezes,se esconde por trás do anti-sionismo.;5813;38863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221628123747364864;2020-01-27 02:56:56;https://t.co/vsBxF0KxIm;6139;44857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221581851023810562;2020-01-26 23:53:03;RT @secomvc: O ministro do @mdregional_br,Gustavo Canuto,anunciou,neste domingo (26),a antecipação dos pagamentos do Bolsa Família e do…;1327;0,,,,,,,,,,,,,,,,,,,,,,,,,,
1221524627777679362;2020-01-26 20:05:40;- Na Índia a missão continua. 15 acordos assinados para o bem dos nossos povos.- Continuo acompanhando e tomando providências sobre as enchentes em MG e ES. https://t.co/YOs5SR6USz;5047;33361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221480147607486465;2020-01-26 17:08:55;@Pun_Stur - 🇧🇷🤝🇮🇳👍;47;1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221480041336524801;2020-01-26 17:08:30;@harshalraut999 👍👍👍;10;327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1221479047001268226;2020-01-26 17:04:33;""- Coletiva de imprensa diretamente da Índia: """"Leis americanas/brasileiras"""" (26/01/2020) https://t.co/I13dGpxmLw"";2073;12472",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221401777393881089;2020-01-26 11:57:30;RT @BolsonaroSP: 🇮🇳 Celebrações dos 71 anos da República da Índia e o Brasil sendo prestigiado no exterior.PR @jairbolsonaro foi o convid…;2803;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221397038618812416;2020-01-26 11:38:41;RT @tarcisiogdf: Pista do km 24 da BR-262/MG já limpa e totalmente liberada,6h após queda de barreira devido às fortes chuvas da região. P…;2999;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221396449482760193;2020-01-26 11:36:20;🇧🇷🤝🇮🇳 https://t.co/Pwh8kLbS1g;4111;31718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221187263440179200;2020-01-25 21:45:06;- Hoje é o DIA DA REPÚBLICA na Índia. 🇧🇷🤝🇮🇳 https://t.co/EBCvTSxNqZ;3954;26593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221133459671986178;2020-01-25 18:11:19;RT @SF_Moro: Seguindo a orientação do PR @jairbolsonaro,estamos sendo firmes com o crime organizado,isolando as lideranças em presídios…;7961;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221132919017742343;2020-01-25 18:09:10;- Alguém diga o nome do Presidente do Brasil para a Folha. https://t.co/OiSy3Mtyyo;7336;49073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221073501357998085;2020-01-25 14:13:03;- Com o aprofundamento das relações entre o nosso Brasil e a Índia,expressado nos 15 acordos hoje assinados,as expectativas são as melhores. O comércio,por exemplo,que hoje movimenta USD 6 bilhões/ano,poderá passar de USD 50 bilhões até 2022,como estima o PM @narendramodi.;4954;28258,,,,,,,,,,,,,,,,,,,,,,,,
1221060459358498816;2020-01-25 13:21:14;- Cerimônia de oferenda floral.- Memorial Mahatma Gandhi. https://t.co/VyER5ZA0fp;2875;22964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221011613303681024;2020-01-25 10:07:08;- Ressalto o grande interesse indiano no desenvolvimento de biocombustíveis utilizando nossa tecnologia no etanol.- A confiança do mundo no Brasil está de volta! 🇧🇷;2084;15211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221011610921308161;2020-01-25 10:07:07;- Reunião oficial com o Primeiro-Ministro da Índia,@narendramodi.- Vários acordos assinados na área de infraestrutura,justiça,ciência e tecnologia,agricultura,exploração petrolífera,mineração,saúde,cultura e turismo. https://t.co/yeC4BH83zO;3735;24991,,,,,,,,,,,,,,,,,,,,,,
1220692027173752837;2020-01-24 12:57:13;- Nosso 1° compromisso na Índia. Templo de Akshardham. 🇧🇷🤝🇮🇳 https://t.co/PuhVIL6Zm6;3985;37269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220516302911045632;2020-01-24 01:18:57;- Também determinei ao Ministro da CGU que dê transparência às notas fiscais de compras do Governo,permitindo que a sociedade exerça o controle efetivo dos gastos públicos.;2480;17133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220516301187244032;2020-01-24 01:18:56;- Reafirmando o compromisso com a melhoria da gestão dos recursos públicos e o fortalecimento dos controles,assinei o Decreto 10.209 de 22/01/20.- O Decreto regulamenta o compartilhamento de informações fiscais com os órgãos de controle,em especial a nossa CGU e o TCU.;4188;27813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1220479293421170688;2020-01-23 22:51:53;""RT @tarcisiogdf: Corrigimos todos os pontos polêmicos da antiga """"Placa Mercosul"""" com a nova placa (necessária por conta do aumento da frota…"";4154;0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220446302938574850;2020-01-23 20:40:48;RT @gen_heleno: Ou vocês confiam no Capitão Jair Bolsonaro,que teve visão e coragem para,sem recursos,enfrentar o Sistema e nos dar espe…;11831;0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220446280134156290;2020-01-23 20:40:42;RT @gen_heleno: O mesmo já aconteceu quando o Congresso passou o COAF da Justiça para o Banco Central. Os mesmos que,hoje,mentem ser de i…;3369;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220446218385612806;2020-01-23 20:40:27;RT @gen_heleno: Foi esse Capitão que com risco da própria vida,evitou a volta do PT ao Governo com Haddad. Esses críticos de plantão nunca…;8552;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220446171921113091;2020-01-23 20:40:16;RT @gen_heleno: O que alguns não entendem é que o Presidente é o CAPITĀO DO TIME,ele escalou seus 22 ministros. As decisões são tomadas,o…;3604;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220446150584623104;2020-01-23 20:40:11;RT @gen_heleno: Em nenhum momento,o Presidente disse apoiar tal iniciativa. Apenas,educadamente,disse que enviaria a seus ministros,par…;3993;0,,,,,,,,,,,,,,,,,,,,,,,,,,
1220446134948319233;2020-01-23 20:40:08;RT @gen_heleno: A proposta de recriar o Ministério da Segurança Pública não é do Presidente Jair Bolsonaro,e sim da maioria dos Secretário…;7623;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220443878282747904;2020-01-23 20:31:09;- Primeira escala rumo à India. Agradeço a hospitalidade dos nossos irmãos angolanos. 👍 https://t.co/7Z20xw165g;3591;34091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1220430693676802049;2020-01-23 19:38:46;""Paulo Guedes: """"A maior desigualdade que temos é a da educação.""""- As provas do PISA (somos os piores do mundo) mostram o quanto a Educação foi abandonada nas últimas decadas. https://t.co/q6QVFiAzmp"";6494;37318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220289432953270274;2020-01-23 10:17:27;- Autorizei o início da acessão do Brasil ao Acordo de Compras Públicas da OMC. Em respeito ao dinheiro do pagador de imposto,buscaremos licitações mais transparentes e com ampla concorrência internacional,abrindo ainda um mercado de USD 1,7 trilhão/ano p/ empresas brasileiras.;5375;33946,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220171802787352577;2020-01-23 02:30:02;- Em Guarulhos/SP não haverá pedágio.- Parabéns,Ministro @tarcisiogdf! - Um abraço ao Prefeito de Guarulhos. https://t.co/DYh5pfFn5t;3303;20762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220154319317667840;2020-01-23 01:20:33;RT @secomvc: A decisão de denunciar à Justiça Federal o jornalista americano Glenn Greenwald,por envolvimento com hackers que invadiram ce…;2531;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220107313123643392;2020-01-22 22:13:46;- O noivado continua... https://t.co/9zXKYqKZ4E;4106;49070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220048520864043008;2020-01-22 18:20:09;5. Não será mais necessário trocar de placas sempre que trocar de município. As medidas adotadas significam R$ 2 bilhões/ano de economia para sociedade.;2473;19226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220048519458885633;2020-01-22 18:20:09;4- Da maneira como estava previsto na Resolução 729/2018 (anterior ao atual governo),as placas custariam o dobro do preço das atuais e todos seriam obrigados a trocá-las. Seria um negócio bilionário para os fabricantes de placas evitado por nós.;2155;16857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220048513574297600;2020-01-22 18:20:07;3- Não será exigido a troca de placas. As atuais valerão até o fim da vida útil do veículo. Placa nova apenas para carros novos ou em caso de furto ou dano.;1706;12333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220048512009883651;2020-01-22 18:20:07;2- Nosso Governo,visando não trazer prejuízo para os proprietários fez alterações na nova placa. Retiramos a exigência de chips e dispositivos refletivos,por exemplo.;1470;11135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220048510587998210;2020-01-22 18:20:06;- PLACAS MERCOSUL -1- As primeiras tratativas para unificar os modelos de placas dos paises do MERCOSUL iniciaram em 2010 durante o governo Lula. A placa MERCOSUL foi efetivamente criada em 2014,no governo Dilma,já com a participação da Venezuela.;4315;26719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219962969443966976;2020-01-22 12:40:12;- Como sou acusado de agredir a imprensa com entrevistas,a solução é não dar mais entrevistas. Bom dia a todos! https://t.co/qH6kfs1KOl;7656;56251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219770190940069894;2020-01-21 23:54:10;- Por ocasião da renovação da concessão da Rodovia,que vence em 2021,nosso Governo proporá não só a diminuição do valor do pedágio,bem como não permitirá a construção de novas praças para sua cobrança.;2419;16011,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219770189610463233;2020-01-21 23:54:10;RODOVIA PRESIDENTE DUTRA:- Não procede a informação que seriam criadas,na Dutra,uma praça de pedágio em Guarulhos/SP e outra na região de Barra Mansa/RJ.;3969;25822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219643812362051584;2020-01-21 15:31:59;- Dentre outras medidas determinadas está também a criação de uma Força Nacional Ambiental,à semelhança da Força Nacional de Segurança Pública,voltada à proteção do meio ambiente da Amazônia.;2780;19429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219643534871056386;2020-01-21 15:30:53;- Determinei a criação do Conselho da Amazônia,a ser coordenado pelo Vice Presidente @GeneralMourao,utilizando sua própria estrutura,e que terá por objetivo coordenar as diversas ações em cada ministério voltadas p/ a proteção,defesa e desenvolvimento sustentável da Amazônia.;6402;41711,,,,,,,,,,,,,,,,,,,,,,,,,,
"1219350218023538690;2020-01-20 20:05:21;""- Em 2019 ocupamos a 4a maior destinação de investimentos externos",atrás apenas de EUA,"China e Cingapura.EUA - U$ 251 bilhõesChina - U$ 140 """"Cingapura - U$ 110 """"BRASIL - U$ 75 """"Reino Unido - U$ 61 """"Hong Kong - U$ 55 """"França - U$ 52 """"- A Confiança de volta ao Brasil 🇧🇷"";10125;59593",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219324362630877192;2020-01-20 18:22:36;RT @secomvc: O Governo Federal conduz a economia com responsabilidade,e os economistas ouvidos pelo @BancoCentralBR projetam uma expansão…;1209;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219324269135613953;2020-01-20 18:22:14;- Tivemos uma excelente conversa sobre o futuro da cultura no Brasil. Iniciamos um “noivado” que possivelmente trará frutos ao país. https://t.co/ZTzRS8D5pC;4875;41857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1219214095334899713;2020-01-20 11:04:26;""- Esse foi o """"FUNDÃO"""" que me elegeu em 2018 e fez do @depheliolopes o campeão de votos no Rio. Para futuras eleições apenas trocaremos a jarra",por outra de cor verde,com investimento de R$ 9,"90. - com @CarlosBolsonaro https://t.co/D3Y316yAsE"";7701;44717",,,,,,,,,,,,,,,,,,,,,,,,,,,
1219046106690215936;2020-01-19 23:56:55;- KKKKKKKKKKKKKKK. https://t.co/i5DxO9E7W7;4707;45381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219046046715785217;2020-01-19 23:56:40;RT @jorgeofco: Estudo da @CNI_br aponta que,dentre os países que disputam vaga na Organização para a Cooperação e Desenvolvimento Econômic…;1120;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1219007710005428225;2020-01-19 21:24:20;""- Vamos fazer o """"Aliança pelo Brasil."""" Obrigado","Paraíba! https://t.co/PEWWbumY0j"";5840;32358",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218966923746127875;2020-01-19 18:42:16;- Acompanhado dos Ministros @MinLuizRamos e @gen_heleno,visitei nosso eterno Comandante,@Gen_VillasBoas. https://t.co/plVonfY50Y;2430;20996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218934660845228033;2020-01-19 16:34:04;- 8° GAC Paraquedista. Rio de Janeiro,1984.- Boa tarde a todos! https://t.co/jbJZQiHkwG;2277;26932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218634535602196481;2020-01-18 20:41:29;CAIXA ECONÔMICA FEDERAL- Para quem sonha com a casa própria uma excelente notícia.- A CEF foi quem iniciou a redução da taxa de juros do cheque especial. https://t.co/0nE43T7Z3u;6129;32911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218204531198234624;2020-01-17 16:12:48;- Reitero nosso repúdio às ideologias totalitárias e genocidas,como o nazismo e o comunismo,bem como qualquer tipo de ilação às mesmas. Manifestamos também nosso total e irrestrito apoio à comunidade judaica,da qual somos amigos e compartilhamos muitos valores em comum.;5529;44086,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218204528153153539;2020-01-17 16:12:47;- Comunico o desligamento de Roberto Alvim da Secretaria de Cultura do Governo. Um pronunciamento infeliz,ainda que tenha se desculpado,tornou insustentável a sua permanência.;8051;74401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218186543820627968;2020-01-17 15:01:19;- O sonho de um menino (refugiado) venezuelano. https://t.co/iqTFZvUUM7;3852;24815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218159290718072832;2020-01-17 13:13:01;- Bom dia a todos! https://t.co/8kZXV2JzLr;2697;23841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217976022198620160;2020-01-17 01:04:47;- IMPRENSA,TOME VERGONHA NA CARA! https://t.co/XPrOc944d6;10485;60045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217824099159986176;2020-01-16 15:01:05;- Meu muito obrigado a todos que estão colaborando na formação do nosso partido ALIANÇA PELO BRASIL. https://t.co/9sBUZVXzQs;5991;37022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217824044210442241;2020-01-16 15:00:52;RT @tarcisiogdf: Voltamos a fazer parte do seleto grupo de países com estrutura na Antártica. Estive na comitiva enviada pelo presidente @J…;6068;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217823846042099713;2020-01-16 15:00:05;RT @Caixa: A Caixa tem o orgulho de anunciar que é o primeiro banco a abrir um Espaço Digital na Antártica para atender os pesquisadores e…;639;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217603913865625600;2020-01-16 00:26:09;- Por questões meteorológicas informo que não falaremos hoje com nossa comitiva na Antártida.;994;10367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217603739684610048;2020-01-16 00:25:28;- O Brasil na OCDE e o preço dos combustíveis: https://t.co/WpKxTkXtjX;3709;22187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217589366958231553;2020-01-15 23:28:21;- Conversei hoje com o PM @BorisJohnson e o cumprimentei por sua grande vitória nas eleições britânicas. Discutimos as ótimas perspectivas p/ nossa relação bilateral e concordamos em manter estreito contato para fortalecer ainda mais a histórica parceria entre nossos países. 🇧🇷🇬🇧;5440;39583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217512343535570946;2020-01-15 18:22:17;- Hoje,à partir das 19h30,tentaremos contato com nossa Base na Antártida. Caso possível faremos vídeo conferência e live no Facebook.- Desculpem-me por ontem,mas somente hoje nossa equipe conseguiu acessar o continente gelado. https://t.co/iW7hYfTC13;3824;28538,,,,,,,,,,,,,,,,,,,,,,,,,,,
